em,country,sector,units,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019
NH3,khm,5D_Wastewater-handling,ktNH3,19.944115,20.02427402,20.13794412,20.2313041,20.35971898,20.54735664,20.88744505,21.22779374,21.56756873,21.90705347,22.2444315,22.57778416
NH3,khm,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,khm,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,khm,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,khm,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,khm,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A1a_Electricity-autoproducer,ktNH3,0.000236569,0.000304212,0.000315132,0.000313086,0.000376151,0.000256902,0.000287204,0.000293461,0.00030097,0.000314735,0.000328645,0.000349916
NH3,kir,1A1a_Electricity-public,ktNH3,0.000389354,0.000574419,0.000539686,0.00061823,0.000588121,0.000345329,0.000373123,0.000443248,0.000475015,0.000496956,0.000518834,0.000552289
NH3,kir,1A1a_Heat-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A1bc_Other-transformation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2d_Ind-Comb-Pulp-paper,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2e_Ind-Comb-Food-tobacco,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2g_Ind-Comb-Construction,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2g_Ind-Comb-other,ktNH3,0.000136699,0.000116745,0.000136764,0.000115699,9.21E-05,0.000121332,0.000132573,0.000137834,0.000122336,0.000124839,0.000126022,0.000127831
NH3,kir,1A2g_Ind-Comb-textile-leather,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2g_Ind-Comb-transpequip,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A2g_Ind-Comb-wood-products,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A3b_Road,ktNH3,0.001780859,0.003251119,0.003491871,0.005000773,0.01161614,0.008297404,0.001949229,0.00223778,0.00191622,0.002005413,0.002094043,0.002229577
NH3,kir,1A3c_Rail,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1A3dii_Domestic-navigation,ktNH3,1.31E-05,8.23E-06,1.22E-05,2.90E-05,3.04E-05,2.80E-05,2.90E-05,3.02E-05,3.15E-05,3.28E-05,3.43E-05,3.65E-05
NH3,kir,1A3eii_Other-transp,ktNH3,1.56E-05,2.12E-05,2.39E-05,2.92E-05,8.52E-05,8.58E-05,2.03E-05,2.14E-05,2.23E-05,2.35E-05,2.45E-05,2.61E-05
NH3,kir,1A4a_Commercial-institutional,ktNH3,0,0,0,4.70E-07,4.53E-07,3.03E-07,2.79E-07,3.09E-07,3.09E-07,3.09E-07,3.22E-07,3.43E-07
NH3,kir,1A4b_Residential,ktNH3,0.001499993,0.001596612,0.001625339,0.001666502,0.001696947,0.001664055,0.001697327,0.001692848,0.001681352,0.001712841,0.001712867,0.001712908
NH3,kir,1A4c_Agriculture-forestry-fishing,ktNH3,1.97E-07,1.72E-07,2.30E-07,6.22E-06,5.45E-06,5.91E-06,4.07E-06,4.28E-06,4.67E-06,4.88E-06,5.09E-06,5.42E-06
NH3,kir,1A5_Other-unspecified,ktNH3,6.66E-05,4.11E-05,7.94E-05,3.51E-05,3.79E-05,3.03E-05,3.44E-05,5.63E-05,5.12E-05,5.25E-05,5.48E-05,5.83E-05
NH3,kir,1B1_Fugitive-solid-fuels,ktNH3,0,3.07E-07,7.28E-07,7.33E-07,7.27E-07,5.02E-07,5.89E-07,4.31E-07,4.39E-07,4.47E-07,4.54E-07,4.62E-07
NH3,kir,1B2_Fugitive-petr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2Ax_Other-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2B_Chemical-industry,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,3B_Manure-management,ktNH3,0.14501506,0.14857736,0.15185205,0.15541405,0.15817228,0.15906328,0.16093041,0.16268175,0.165549804,0.168443905,0.17135537,0.174266836
NH3,kir,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,3D_Soil-emissions,ktNH3,0.09409868,0.09664856,0.09893047,0.10140423,0.10302439,0.10137591,0.1023998,0.10352624,0.105351392,0.107193119,0.109045896,0.110898673
NH3,kir,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,5C_Waste-combustion,ktNH3,0.016535997,0.01700161,0.017433067,0.017854541,0.018266923,0.018671552,0.019073667,0.019073667,0.019073667,0.019073667,0.019073667,0.019073667
NH3,kir,5D_Wastewater-handling,ktNH3,0.17226475,0.1759905,0.179634,0.1831585,0.186585,0.189952,0.1933225,0.19674025,0.20020875,0.20370875,0.20722975,0.21075075
NH3,kir,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kir,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A1a_Electricity-autoproducer,ktNH3,0.000245284,0.000238389,0.000339196,0.00051942,0.001085474,0.001142912,0.001247252,0.001472234,0.001446669,0.001322696,0.001343696,0.001325048
NH3,kna,1A1a_Electricity-public,ktNH3,0.002875857,0.002961252,0.002893424,0.003138549,0.004975856,0.004921851,0.004392216,0.004571587,0.004603334,0.002666759,0.002749965,0.002676077
NH3,kna,1A1a_Heat-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A1bc_Other-transformation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2d_Ind-Comb-Pulp-paper,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2e_Ind-Comb-Food-tobacco,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2g_Ind-Comb-Construction,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2g_Ind-Comb-other,ktNH3,0.000305129,0.00030323,0.000320777,0.00023092,0.000489967,0.000427173,0.00053234,0.000516476,0.000494096,0.000493876,0.000499015,0.000494451
NH3,kna,1A2g_Ind-Comb-textile-leather,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2g_Ind-Comb-transpequip,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A2g_Ind-Comb-wood-products,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A3b_Road,ktNH3,0.003789314,0.004116769,0.004359973,0.004411957,0.007653516,0.00727149,0.006230595,0.005886394,0.005784882,0.005711292,0.00588949,0.005731247
NH3,kna,1A3c_Rail,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1A3dii_Domestic-navigation,ktNH3,2.89E-06,2.99E-06,2.79E-06,2.18E-06,2.18E-06,2.18E-06,2.75E-06,2.47E-06,2.75E-06,2.75E-06,2.84E-06,2.76E-06
NH3,kna,1A3eii_Other-transp,ktNH3,1.11E-05,1.08E-05,3.35E-05,4.00E-05,7.78E-05,6.72E-05,5.74E-05,6.13E-05,5.90E-05,5.82E-05,6.00E-05,5.84E-05
NH3,kna,1A4a_Commercial-institutional,ktNH3,3.33E-07,3.65E-07,8.08E-06,2.36E-05,8.09E-05,0.000229095,8.59E-05,8.70E-05,8.25E-05,8.17E-05,8.42E-05,8.19E-05
NH3,kna,1A4b_Residential,ktNH3,0.000409744,0.000445168,0.000515608,0.000362077,0.000572307,0.000673797,0.000579468,0.000574504,0.000531489,0.000531753,0.000532493,0.000531836
NH3,kna,1A4c_Agriculture-forestry-fishing,ktNH3,4.79E-05,5.23E-05,5.42E-05,5.66E-05,0.000123029,0.000130843,0.000112822,0.000106201,0.000132683,0.000131028,0.000135116,0.000131486
NH3,kna,1A5_Other-unspecified,ktNH3,4.06E-05,0.000115327,4.28E-05,2.90E-05,4.49E-05,4.45E-05,4.59E-05,4.57E-05,4.70E-05,4.80E-05,4.88E-05,4.81E-05
NH3,kna,1B1_Fugitive-solid-fuels,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1B2_Fugitive-petr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2Ax_Other-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2B_Chemical-industry,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,3B_Manure-management,ktNH3,0.050655481,0.050655481,0.050655481,0.054608128,0.047466478,0.045180668,0.044985638,0.044516586,0.045006035,0.045484268,0.045948884,0.046401484
NH3,kna,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,3D_Soil-emissions,ktNH3,0.38846382,0.221497203,0.246145854,0.174444928,0.161483055,0.045526866,0.043127183,0.043367256,0.043844067,0.044309954,0.044762574,0.045203489
NH3,kna,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,5C_Waste-combustion,ktNH3,0.027922413,0.028681324,0.029765193,0.03085295,0.032078268,0.033381449,0.034819819,0.034819819,0.034819819,0.034819819,0.034819819,0.034819819
NH3,kna,5D_Wastewater-handling,ktNH3,0.07868322,0.07964418,0.08062208,0.08161692,0.082621,0.08362354,0.08461376,0.08558088,0.08652182,0.0874412,0.0883344,0.0892045
NH3,kna,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kna,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,1A1a_Electricity-autoproducer,ktNH3,0.062422706,0.070050231,0.268692596,0.479666769,0.54923837,0.552569564,0.535152189,0.713875412,0.647062267,0.604207338,0.621678491,0.616198439
NH3,kor,1A1a_Electricity-public,ktNH3,0.603301222,0.611860593,0.72707788,0.731370241,0.809884383,0.895631312,0.676665604,0.495880461,0.628356354,0.425767581,0.457954944,0.440694127
NH3,kor,1A1a_Heat-production,ktNH3,0.234492841,0.214580457,0.261359347,0.275767701,0.320686708,0.34420684,0.266037858,0.189896262,0.237803597,0.2064121,0.227725823,0.221832231
NH3,kor,1A1bc_Other-transformation,ktNH3,2.042035217,2.425432674,3.274557113,2.594798343,2.287362613,2.356743224,2.382714319,2.725979089,2.880957008,2.881557269,2.89244718,2.902799368
NH3,kor,1A2a_Ind-Comb-Iron-steel,ktNH3,0.597712208,0.649355256,0.653741872,0.729538363,0.74328685,0.658920055,0.720128624,0.780705708,0.759437825,0.796416831,0.865034328,0.831395831
NH3,kor,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0.048230874,0.080445808,0.098641813,0.070605283,0.065839235,0.055466333,0.046854504,0.053369526,0.050339251,0.047411207,0.052299811,0.050926169
NH3,kor,1A2c_Ind-Comb-Chemicals,ktNH3,0.799926675,1.004809246,1.232502813,1.158137288,1.102603894,0.894296913,0.957251878,1.329530189,1.497233104,1.531050407,1.548275792,1.537512442
NH3,kor,1A2d_Ind-Comb-Pulp-paper,ktNH3,0.597728261,0.822617578,1.065131637,0.913546423,1.431767709,1.232397411,2.034139992,1.511216943,1.766387386,1.845919016,1.85027381,1.848779545
NH3,kor,1A2e_Ind-Comb-Food-tobacco,ktNH3,0.178803872,0.216438478,0.241919233,0.251565596,0.250833935,0.185234735,0.242919193,0.340478381,0.286197229,0.425210366,0.438135882,0.434287009
NH3,kor,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,1.484353825,1.799918034,2.479380137,2.745512394,2.760860421,2.585085156,2.856538633,3.07346707,2.840008169,2.755597208,2.765888763,2.727990176
NH3,kor,1A2g_Ind-Comb-Construction,ktNH3,0.103245381,0.126681961,0.136907209,0.15442926,0.054604115,0.048161985,0.048365128,0.076823509,0.084973944,0.08409484,0.083921249,0.083584429
NH3,kor,1A2g_Ind-Comb-machinery,ktNH3,0.151043312,0.166666224,0.211582677,0.19669612,0.213421085,0.189611757,0.154330615,0.130209054,0.137116203,0.131128984,0.149920014,0.145410123
NH3,kor,1A2g_Ind-Comb-mining-quarying,ktNH3,0.007644999,0.012906811,0.016129956,0.018253218,0.015068818,0.014402369,0.008010688,0.016796427,0.011639122,0.008294234,0.008216962,0.008105719
NH3,kor,1A2g_Ind-Comb-other,ktNH3,0.9895795,1.0820648,1.32579546,1.269218955,1.57503737,1.787132993,1.495571384,1.343724957,2.598700234,2.963712975,2.986980498,2.974369989
NH3,kor,1A2g_Ind-Comb-textile-leather,ktNH3,0.272936999,0.306373656,0.39357919,0.381635322,0.313496851,0.308814508,0.2968638,0.285517617,0.351047926,0.437377846,0.442390563,0.439576295
NH3,kor,1A2g_Ind-Comb-transpequip,ktNH3,0.073198884,0.092214945,0.121735039,0.206993904,0.305534674,0.178703089,0.235811454,0.159628467,0.169504976,0.162291797,0.171755774,0.168147239
NH3,kor,1A2g_Ind-Comb-wood-products,ktNH3,0.086178304,0.073090506,0.10180979,0.034336469,0.041744409,0.060376897,0.266246702,0.406595167,0.391466217,0.299538017,0.300040873,0.29989114
NH3,kor,1A3b_Road,ktNH3,8.449407602,8.877508802,9.290399635,9.208362561,9.641057534,9.838703903,10.11297298,10.07846316,5.07067674,4.437050505,4.396584327,4.335520785
NH3,kor,1A3c_Rail,ktNH3,0.023800608,0.021085714,0.020401698,0.018961982,0.018833152,0.016194231,0.013588314,0.012202428,0.010746556,0.010364965,0.010266273,0.010124193
NH3,kor,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,1A3dii_Domestic-navigation,ktNH3,0.05187,0.04936,0.04096,0.01182,0.01145,0.00986,0.0066,0.00886,0.02138,0.0187,0.018521944,0.018265609
NH3,kor,1A3eii_Other-transp,ktNH3,0.000657439,0.000604753,0.000558938,0,0,0,0,2.29E-06,0,0,0,0
NH3,kor,1A4a_Commercial-institutional,ktNH3,0.05390563,0.058446179,0.067867884,0.071777626,0.068025321,0.059740742,0.071536137,0.090814713,0.070602148,0.062850077,0.066541473,0.065434228
NH3,kor,1A4b_Residential,ktNH3,1.10320812,1.164012867,1.299021106,1.240902492,1.196349564,1.11424785,1.044469787,1.124724724,1.217624709,1.248626391,1.388684394,1.355218003
NH3,kor,1A4c_Agriculture-forestry-fishing,ktNH3,0.402659241,0.499188722,0.610621226,0.590250938,0.240013687,0.26036766,0.204741404,0.157382483,0.141623901,0.136007252,0.13480924,0.133063739
NH3,kor,1A5_Other-unspecified,ktNH3,0.04129,0.04368,0.04774,0.05343,0.058280833,0.056383333,0.05954,0.0663,0.05025,0.06968,0.069016529,0.068061372
NH3,kor,1B1_Fugitive-solid-fuels,ktNH3,0.21303724,0.18608193,0.23501395,0.26187223,0.26402817,0.26684489,0.3248648,0.32263563,0.323985962,0.325275634,0.326504908,0.327673482
NH3,kor,1B2_Fugitive-petr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2Ax_Other-minerals,ktNH3,1.448404665,1.930496799,2.412588932,2.545924755,2.95335008,2.706090315,2.889242361,2.98251751,3.152080204,3.152736955,3.164651702,3.17597812
NH3,kor,2B_Chemical-industry,ktNH3,22.94428524,16.1769765,20.14107008,21.25420051,24.65551845,22.59131424,24.12032655,24.89901757,26.31458159,26.32006436,26.41953251,26.5140891
NH3,kor,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,3B_Manure-management,ktNH3,74.92613416,78.33913258,81.76447213,77.04096052,84.63129036,82.00549414,80.95748055,82.08715307,84.03599622,86.50353129,86.83044335,87.14121307
NH3,kor,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,3D_Soil-emissions,ktNH3,147.9202978,154.6582904,161.4206472,152.0954197,167.0803627,161.8964764,159.8274723,162.0576887,165.9051241,170.7765688,171.4219635,172.0354898
NH3,kor,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,5C_Waste-combustion,ktNH3,0.001841697,0.001864823,0.001884226,0.001902926,0.001920873,0.001937884,0.001953988,0.001953988,0.001953988,0.001953988,0.001953988,0.001953988
NH3,kor,5D_Wastewater-handling,ktNH3,0.3546367,0.331770024,0.311657487,0.288029036,0.267229217,0.252210295,0.253362114,0.254470383,0.255535423,0.256552617,0.257522175,0.258443857
NH3,kor,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kor,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A1a_Electricity-autoproducer,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A1a_Electricity-public,ktNH3,1.594051421,1.879461465,1.576093285,1.464379547,1.25045148,1.50571714,1.286129136,1.513490809,1.523803949,1.406479617,1.395916265,1.429030223
NH3,kwt,1A1a_Heat-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A1bc_Other-transformation,ktNH3,0.00755938,0.00695233,0.00711284,0.00777792,0.00877423,0.00900315,0.00840208,0.00925153,0.009524958,0.00974551,0.009927849,0.010094048
NH3,kwt,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2c_Ind-Comb-Chemicals,ktNH3,0.054291258,0.069468001,0.074473822,0.062941884,0.074903345,0.076294208,0.065972103,0.075182282,0.080046195,0.081415819,0.08189872,0.091051698
NH3,kwt,1A2d_Ind-Comb-Pulp-paper,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2e_Ind-Comb-Food-tobacco,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2g_Ind-Comb-Construction,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2g_Ind-Comb-other,ktNH3,0.056222872,0.073538439,0.069084838,0.070154506,0.077433205,0.066539332,0.081383507,0.097271676,0.118351492,0.130453906,0.131227666,0.145893633
NH3,kwt,1A2g_Ind-Comb-textile-leather,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2g_Ind-Comb-transpequip,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A2g_Ind-Comb-wood-products,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A3b_Road,ktNH3,0.992747179,1.009141529,1.099555654,1.032723518,1.070478067,1.148856712,1.172598184,1.23945756,1.23364078,1.077689306,1.061481108,1.033201809
NH3,kwt,1A3c_Rail,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A3dii_Domestic-navigation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A3eii_Other-transp,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A4a_Commercial-institutional,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A4b_Residential,ktNH3,0.0245954,0.024087,0.0232066,0.0262198,0.0268987,0.0246202,0.0261051,0.026707345,0.028533362,0.029663514,0.029538296,0.029319822
NH3,kwt,1A4c_Agriculture-forestry-fishing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1A5_Other-unspecified,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,kwt,1B1_Fugitive-solid-fuels,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
