NH3,time,station,longitude,latitude
2.4192,2016-06,BE01L,2.65854,51.1209
4.0176,2016-07,BE01L,2.65854,51.1209
7.142399999999999,2016-08,BE01L,2.65854,51.1209
10.584,2016-09,BE01L,2.65854,51.1209
5.9328,2017-08,BE01L,2.65854,51.1209
9.1656,2017-09,BE01L,2.65854,51.1209
7.747200000000001,2017-03,BE01L,2.65854,51.1209
10.5264,2017-04,BE01L,2.65854,51.1209
12.3408,2017-05,BE01L,2.65854,51.1209
9.7488,2017-06,BE01L,2.65854,51.1209
9.504,2017-07,BE01L,2.65854,51.1209
7.056,2017-08,BE01L,2.65854,51.1209
6.796800000000001,2017-09,BE01L,2.65854,51.1209
8.712000000000002,2017-10,BE01L,2.65854,51.1209
6.667199999999999,2017-11,BE01L,2.65854,51.1209
2.2032,2017-12,BE01L,2.65854,51.1209
3.7008,2018-01,BE01L,2.65854,51.1209
7.2432,2018-02,BE01L,2.65854,51.1209
9.028799999999999,2018-03,BE01L,2.65854,51.1209
8.395199999999999,2018-04,BE01L,2.65854,51.1209
6.047999999999999,2018-05,BE01L,2.65854,51.1209
3.7152,2018-06,BE01L,2.65854,51.1209
5.8176,2018-07,BE01L,2.65854,51.1209
6.6815999999999995,2018-08,BE01L,2.65854,51.1209
6.1056,2018-09,BE01L,2.65854,51.1209
8.7552,2018-10,BE01L,2.65854,51.1209
6.311999999999999,2008-01,CH01L,6.94472,46.8130
11.2248,2008-02,CH01L,6.94472,46.8130
5.5728,2008-03,CH01L,6.94472,46.8130
4.643999999999999,2008-04,CH01L,6.94472,46.8130
10.569600000000001,2008-05,CH01L,6.94472,46.8130
6.8112,2008-06,CH01L,6.94472,46.8130
8.404799999999998,2008-07,CH01L,6.94472,46.8130
7.5024,2008-08,CH01L,6.94472,46.8130
4.118399999999999,2008-09,CH01L,6.94472,46.8130
5.6952,2008-10,CH01L,6.94472,46.8130
4.2912,2008-11,CH01L,6.94472,46.8130
3.8471999999999995,2008-12,CH01L,6.94472,46.8130
3.7872,2009-01,CH01L,6.94472,46.8130
4.2192,2009-02,CH01L,6.94472,46.8130
8.3664,2009-03,CH01L,6.94472,46.8130
7.171200000000001,2009-04,CH01L,6.94472,46.8130
10.416,2009-05,CH01L,6.94472,46.8130
5.1768,2009-06,CH01L,6.94472,46.8130
6.9624,2009-07,CH01L,6.94472,46.8130
9.648,2009-08,CH01L,6.94472,46.8130
8.6904,2009-09,CH01L,6.94472,46.8130
7.667999999999998,2009-10,CH01L,6.94472,46.8130
5.6448,2009-11,CH01L,6.94472,46.8130
3.576,2009-12,CH01L,6.94472,46.8130
2.592,2010-02,CH01L,6.94472,46.8130
6.012,2010-03,CH01L,6.94472,46.8130
7.5888,2010-04,CH01L,6.94472,46.8130
6.2784,2010-05,CH01L,6.94472,46.8130
7.992000000000001,2010-06,CH01L,6.94472,46.8130
9.957600000000001,2010-07,CH01L,6.94472,46.8130
8.1216,2010-08,CH01L,6.94472,46.8130
6.9048,2010-09,CH01L,6.94472,46.8130
6.2016,2010-10,CH01L,6.94472,46.8130
5.8608,2010-11,CH01L,6.94472,46.8130
6.372,2010-12,CH01L,6.94472,46.8130
7.171200000000001,2011-01,CH01L,6.94472,46.8130
10.3752,2011-02,CH01L,6.94472,46.8130
13.355999999999998,2011-03,CH01L,6.94472,46.8130
10.987200000000001,2011-04,CH01L,6.94472,46.8130
10.2576,2011-05,CH01L,6.94472,46.8130
6.516,2011-06,CH01L,6.94472,46.8130
5.3496,2011-07,CH01L,6.94472,46.8130
8.582400000000002,2011-08,CH01L,6.94472,46.8130
7.027200000000001,2011-09,CH01L,6.94472,46.8130
6.096,2011-10,CH01L,6.94472,46.8130
7.5456,2011-11,CH01L,6.94472,46.8130
3.0959999999999996,2011-12,CH01L,6.94472,46.8130
2.6208,2012-02,CH01L,6.94472,46.8130
12.494399999999999,2012-03,CH01L,6.94472,46.8130
6.8976,2012-04,CH01L,6.94472,46.8130
6.8616,2012-05,CH01L,6.94472,46.8130
7.6248,2012-06,CH01L,6.94472,46.8130
7.466399999999999,2012-07,CH01L,6.94472,46.8130
8.635200000000001,2012-08,CH01L,6.94472,46.8130
6.5952,2012-09,CH01L,6.94472,46.8130
4.608,2012-10,CH01L,6.94472,46.8130
5.6088,2012-11,CH01L,6.94472,46.8130
3.1464,2012-12,CH01L,6.94472,46.8130
3.4848,2013-01,CH01L,6.94472,46.8130
4.3128,2013-01,CH01L,6.94472,46.8130
3.6647999999999996,2013-02,CH01L,6.94472,46.8130
5.3712,2013-03,CH01L,6.94472,46.8130
6.5447999999999995,2013-04,CH01L,6.94472,46.8130
4.8024,2013-05,CH01L,6.94472,46.8130
5.0472,2013-06,CH01L,6.94472,46.8130
7.7976,2013-07,CH01L,6.94472,46.8130
7.996799999999999,2013-08,CH01L,6.94472,46.8130
7.898399999999999,2013-09,CH01L,6.94472,46.8130
3.9815999999999994,2013-10,CH01L,6.94472,46.8130
3.1824,2013-11,CH01L,6.94472,46.8130
4.715999999999999,2013-12,CH01L,6.94472,46.8130
3.168,2014-01,CH01L,6.94472,46.8130
3.6791999999999994,2014-01,CH01L,6.94472,46.8130
2.7143999999999995,2014-02,CH01L,6.94472,46.8130
10.094399999999998,2014-03,CH01L,6.94472,46.8130
7.7543999999999995,2014-04,CH01L,6.94472,46.8130
4.8384,2014-05,CH01L,6.94472,46.8130
7.6175999999999995,2014-06,CH01L,6.94472,46.8130
5.668799999999999,2014-07,CH01L,6.94472,46.8130
4.7016,2014-08,CH01L,6.94472,46.8130
5.522399999999999,2014-09,CH01L,6.94472,46.8130
4.5432,2014-10,CH01L,6.94472,46.8130
4.788,2014-11,CH01L,6.94472,46.8130
4.3872,2014-12,CH01L,6.94472,46.8130
2.376,2015-01,CH01L,6.94472,46.8130
2.0376,2015-02,CH01L,6.94472,46.8130
10.353599999999998,2015-03,CH01L,6.94472,46.8130
7.5672,2015-04,CH01L,6.94472,46.8130
5.731199999999999,2015-05,CH01L,6.94472,46.8130
7.041599999999999,2015-06,CH01L,6.94472,46.8130
9.1824,2015-07,CH01L,6.94472,46.8130
8.956800000000001,2015-08,CH01L,6.94472,46.8130
6.4008,2015-09,CH01L,6.94472,46.8130
5.263199999999999,2015-10,CH01L,6.94472,46.8130
6.9264,2015-11,CH01L,6.94472,46.8130
4.9632000000000005,2015-12,CH01L,6.94472,46.8130
2.5848,2016-01,CH01L,6.94472,46.8130
2.8943999999999996,2016-02,CH01L,6.94472,46.8130
4.9464,2016-03,CH01L,6.94472,46.8130
7.588799999999999,2016-04,CH01L,6.94472,46.8130
4.7712,2016-05,CH01L,6.94472,46.8130
4.2192,2016-06,CH01L,6.94472,46.8130
7.0920000000000005,2016-07,CH01L,6.94472,46.8130
8.1648,2016-08,CH01L,6.94472,46.8130
7.8912,2016-09,CH01L,6.94472,46.8130
4.8384,2016-10,CH01L,6.94472,46.8130
5.004,2016-11,CH01L,6.94472,46.8130
7.0704,2016-12,CH01L,6.94472,46.8130
2.7216,2017-01,CH01L,6.94472,46.8130
4.68,2017-02,CH01L,6.94472,46.8130
